"uniqueID","siteID","SiteNo"
8903322,6822327,25
2105128,5881097,5
2105128,8516252,21
2105128,7591310,7
4691629,3039840,14
2708524,1383285,23
1967694,5061336,3
6079005,6321825,19
9248872,9694182,6
4897526,5189228,1
1704617,9827991,14
1704617,6778379,12
1704617,6612666,8
1704617,8489390,13
7988712,2087119,4
7988712,5999319,25
8248620,6199747,26
8248620,3015165,14
5305219,9237031,14
5305219,1633704,25
5305219,1719971,10
5305219,3860284,18
5305219,2576306,29
5305219,6307991,9
5305219,1191917,19
5305219,7683557,16
9397248,6755014,4
8805942,3096963,10
8805942,2339755,11
2803483,5056836,10
2803483,4977143,18
5736920,5754256,17
5736920,5735837,3
5736920,7513032,5
5736920,3124141,24
5736920,2367294,4
5736920,5490599,1
5736920,4881980,21
5736920,2028423,9
5736920,1184074,29
5736920,8734227,8
5736920,1743867,26
5736920,1907617,12
2484174,4806252,13
2484174,2556766,17
2484174,8642429,10
3999000,1381733,16
3999000,8130162,4
8072356,1034922,2
8191991,9400860,29
3674710,2018163,27
3674710,1411746,26
9070634,8357622,22
9070634,9005430,12
9070634,8065018,27
9070634,6583510,17
9070634,8648645,19
9070634,7525797,13
9070634,1955390,25
9070634,9802147,14
9070634,4212532,11
9070634,5415658,29
9070634,8635989,30
9070634,3584743,5
9070634,3711677,10
5300568,1657253,12
5300568,1027771,13
5469022,6465318,7
5469022,8504558,19
5469022,2554674,14
5469022,6049079,3
5469022,2720808,27
5469022,8407114,9
1302658,8868363,4
1302658,1731073,22
2952315,7205688,27
8620425,4402181,1
4804286,6531700,25
4770476,5748800,18
4770476,9246422,17
9977814,4566001,2
9977814,5413282,26
9977814,9319073,11
9977814,9557905,18
9977814,9927960,27
9977814,6768841,19
9977814,4194889,3
6546018,4474631,4
7914748,9212731,23
4399120,4598388,1
4399120,5736425,21
4399120,4589862,4
4399120,2010379,8
4399120,1490980,3
4399120,3862356,22
4399120,9009235,28
4399120,5513638,30
4399120,9844698,14
4399120,1907804,26
4399120,3420797,24
4399120,6625506,16
6499755,2794726,25
6499755,8906522,23
6499755,1567010,3
6499755,4970043,5
6247631,7188969,2
1825037,8340943,4
3767872,4174166,28
2234762,6945450,23
2234762,4957092,20
2234762,6393745,7
4941775,8517538,2
4941775,8340207,16
4941775,3293122,8
5574817,5043936,25
8458496,4695566,11
5124424,5009757,19
6944171,9918778,20
6919611,9077604,30
1827885,9346899,20
1827885,3396510,12
1827885,7239755,23
4547854,5530123,12
4547854,4774882,5
3620474,8819660,11
1977366,1669264,26
8560131,2253095,21
2723879,7626752,14
2723879,3664543,23
3573072,6019504,2
8826889,9001779,18
8826889,2305502,13
4716144,3694414,11
1040701,2786277,3
1718556,2739112,13
5498554,7097416,3
5498554,8915084,23
5498554,9499305,4
5498554,7545149,2
5498554,1101363,25
5498554,9589299,11
5498554,2699927,14
5498554,5129030,15
5498554,8902838,10
5498554,3342484,20
2037383,3209413,23
2037383,8458096,19
2037383,7862331,26
9591397,7520260,27
9591397,1377584,29
3106457,6228442,15
3106457,3887777,24
3106457,5291810,30
6525903,6152143,1
5946428,8487627,1
4107852,8524533,20
6349727,7350175,12
6349727,1488535,22
6349727,9670673,10
2236804,8618747,20
3342829,2518574,4
5942683,9951523,6
5942683,3353725,26
5942683,5196975,23
5942683,8346629,24
5942683,4736069,11
5942683,8865549,8
5942683,1280956,1
5942683,1115008,2
5942683,1118405,20
5942683,4338004,30
5513937,2243135,24
4701919,8382028,26
4701919,9200969,20
5228200,9232606,23
5228200,7096479,18
5228200,9493612,14
5228200,7434975,16
4757993,7688660,21
8340140,9906710,14
5132266,8353864,15
4212336,6892366,10
6246134,4714644,12
6246134,5941329,17
6064228,3684717,6
6064228,4669244,3
6064228,5730485,17
6064228,5921540,15
6064228,6462307,24
6064228,3668937,20
6064228,3738043,5
6064228,4994633,19
6269772,1615770,17
6269772,2628503,15
3193683,2791614,12
3193683,3307459,14
3193683,9976878,17
6151590,9624813,18
2897722,4433288,20
2897722,2173156,19
9495375,7640955,29
9495375,4676568,23
9495375,1781568,6
9495375,9427676,8
6965167,6629224,11
4228910,9572237,8
4228910,4610222,28
1444012,5810833,12
1444012,3270087,16
1444012,1627898,7
1444012,2601885,1
1444012,9020557,22
1444012,8744215,5
1444012,3231646,14
4616940,5117393,27
4616940,6686623,14
4616940,5806032,15
4122678,3894989,16
4122678,7390980,13
9025834,6964030,30
9025834,3524561,24
3731258,1386109,13
3731258,8394738,6
7239387,9808320,2
1743093,8242450,18
4365619,1640885,25
9455314,2268132,4
9455314,7134552,23
9455314,8856332,25
4524082,1940714,22
1540811,1218315,3
2124532,3644813,25
2124532,4035682,26
2124532,4145200,1
1981665,7807479,27
3566588,3198994,7
3566588,4291584,26
3566588,8453275,16
3566588,2266096,22
3566588,2544188,19
3566588,4280757,24
9302391,2195524,14
9302391,3993313,9
9302391,1489537,16
2581542,1622795,5
2581542,7619184,25
6856739,5082280,24
6856739,5751261,16
6856739,3952253,19
6856739,3031355,26
6856739,8173641,1
6856739,3553249,6
6856739,4262385,10
6856739,6597881,21
6856739,4288470,30
6856739,2511730,22
6856739,1945621,13
6856739,6869766,5
6856739,6369786,8
8934542,2901963,7
8934542,1413299,3
6203986,3872308,3
6091017,7664853,8
6091017,7604986,13
3843604,8435253,30
3843604,4664629,17
3843604,3177429,2
3843604,5741731,3
3843604,7136603,18
3843604,3969901,16
3843604,6676167,8
3843604,2428926,6
3843604,6212964,25
3843604,6210107,14
6528598,5332680,18
2339198,8486029,10
2339198,5353605,20
2339198,3112351,2
2339198,3899854,26
2339198,3908013,3
2339198,1479783,23
2339198,4295460,8
2339198,7627885,17
4826776,5586586,15
4826776,8193109,10
4826776,8147709,19
4826776,3742208,5
4826776,6736823,2
4826776,8048080,25
4826776,6287501,20
2197740,2183662,10
1959404,3063005,29
4447099,6053464,24
1799206,4061781,29
4320858,7797425,5
4320858,9898346,8
4320858,2361718,2
4320858,3118639,3
4320858,3929415,11
4320858,9987088,12
4320858,8629334,13
4320858,2088033,1
9637405,3467608,18
2828615,4016365,8
5171965,6452223,7
5171965,3832043,10
5171965,7500482,13
5171965,3406122,14
5171965,8079129,9
5171965,3504478,19
5171965,8522076,3
5171965,3536983,11
5171965,5915357,20
5171965,1014420,26
5171965,6897097,8
2224695,7337609,1
3446867,2277784,27
3446867,4474464,15
8126360,7794363,24
8126360,2155549,22
8126360,9369953,8
8126360,4387502,2
8126360,4580038,6
8126360,3274828,25
8126360,7446054,19
8126360,3655283,20
8126360,3444057,7
8126360,5158022,27
8126360,3351139,28
8126360,8687642,1
5685047,2869361,19
2634264,4752036,16
2634264,8997421,24
4068301,1418101,6
4068301,5712619,20
5728004,3246222,28
4580123,2337831,6
4580123,4382037,29
4580123,6118278,7
4580123,1990408,24
4203208,1319397,13
9782582,3328211,12
9782582,8472601,30
9153336,8556520,22
9153336,1401191,13
9229139,2868593,14
5286596,7092399,3
8422920,1445275,28
4332028,8298260,28
4228754,1870663,6
4228754,2536062,19
2308111,4055358,28
1480474,7701369,21
1480474,8125465,10
8399659,7470422,16
8399659,4460854,18
8399659,3888077,2
7501196,1525525,15
9713430,6282063,2
9713430,9312448,10
9713430,7952126,30
9457330,9202549,12
1940683,7314505,2
7150421,7170086,26
7150421,4184318,8
7150421,2813864,13
7150421,6722915,19
7150421,9534307,18
7150421,4894088,17
7150421,7620373,9
7150421,4565815,29
7150421,4698804,15
7150421,8218276,20
2823170,7514051,11
9474066,2180088,9
9474066,6334535,18
1201997,2955368,9
4365953,7553612,25
4365953,9901186,17
4365953,2639503,8
4365953,8441703,28
4365953,7168575,24
3085892,8319549,29
7225556,6077563,30
7225556,2697413,13
7225556,1767844,19
7225556,9291920,18
7225556,9906337,23
7225556,9215371,11
7225556,3053077,12
5325877,9753702,10
5325877,9382687,25
5325877,3820313,24
5325877,9125022,1
9926081,5490675,5
3265224,9623905,26
3265224,2791465,30
3265224,7264045,24
3265224,5940688,18
3265224,3892187,9
3265224,9093832,11
3265224,7015262,28
3265224,2992243,10
3265224,4648854,23
3265224,7993871,20
3117253,5295067,16
3173199,5580820,17
8405826,3356103,8
7581412,7669995,12
7581412,1898625,13
7581412,8508563,16
2333075,4723957,19
2333075,2873843,2
2333075,2346204,1
2333075,9402671,22
4930770,4594965,3
8643862,3130046,23
8643862,3437619,26
1472471,8163125,10
7260951,9236197,4
3359052,3408441,13
7491434,1498884,21
7491434,9552745,28
9320587,1364303,2
9320587,4537217,27
2159942,5710472,10
2159942,4323984,2
2159942,1165039,24
5531133,9907808,19
1354027,5413933,5
1354027,4668040,28
1354027,2163417,13
1354027,9480422,24
1354027,1019832,19
2270454,4237734,19
4466714,6341723,26
4466714,4841647,22
4466714,3423481,7
4466714,9909299,2
4466714,6023225,28
4466714,9625896,1
4466714,8809931,19
4466714,6123275,30
4466714,6502085,11
4466714,9375087,16
1317745,5240137,18
7117136,6430996,29
2262183,2761746,29
7162611,7919660,14
2653904,2941308,5
2653904,6596206,14
6145678,4423815,29
6145678,9867366,2
6145678,2254163,23
6145678,6713714,11
6145678,9634165,8
7062202,2242825,4
7062202,4855654,3
5223834,3447219,27
5223834,6105634,14
2516317,2428838,25
1656648,1305550,7
6707197,2548857,19
6707197,6103012,30
6707197,3205031,18
6707197,6961673,25
6707197,4607142,5
6707197,4538597,14
6707197,5906310,10
6707197,3600510,12
6707197,5281704,23
6707197,1827091,2
6707197,2228920,22
6707197,9676061,3
6707197,2598116,21
3157286,7034158,26
2913264,5378486,30
6346959,3029475,14
3420264,9610138,29
3420264,6672471,10
4163725,8114459,9
4163725,2523982,17
4163725,6375546,26
4163725,3614181,15
4163725,2724753,2
4163725,1997984,24
4163725,1070802,25
4163725,8667809,1
4163725,1495714,8
8738818,4050649,7
8738818,3857324,11
8738818,4559090,12
8738818,1450981,4
8738818,3527389,14
1284684,7110491,4
1284684,4886938,8
1284684,6718339,5
1284684,9781312,25
8868070,3878949,20
8868070,1586255,27
8868070,2575365,11
8413213,5958934,25
8413213,5929104,30
8413213,2521584,9
7324386,9327653,3
3132271,7143943,16
3132271,8692270,17
3132271,2131237,26
6890770,2587824,26
3222014,3244437,10
3222014,3729646,7
3222014,7229503,8
8328753,7781953,28
5800453,5753470,2
5800453,6726476,5
8785206,3026430,6
4458781,8336085,14
5042360,2692155,8
7443973,5204039,2
3523519,5543039,22
3523519,2874114,28
3523519,2028814,13
3523519,2156622,18
3523519,9233248,20
3523519,8683864,10
3523519,8907178,23
3523519,9594911,1
6809203,8185388,29
6809203,1453135,2
6809203,9055176,21
6809203,5135908,27
1988422,8903783,17
1988422,4902483,7
1988422,2109703,22
7816503,7961787,10
9935120,6643051,12
7557536,1236436,23
7557536,4275826,17
7557536,2570117,9
7557536,4175315,3
7557536,3715428,18
2391582,1954475,2
2391582,1651087,6
2391582,5694592,12
2391582,1364130,14
2391582,5098801,20
2391582,6691130,7
2391582,9496745,5
2391582,9068364,30
2391582,1350132,27
2391582,5985642,17
2391582,3879287,19
2391582,3190389,23
2391582,4114942,16
1367015,9086432,27
6476068,5320330,16
8068725,7880658,8
2727720,7582595,6
3801302,9793669,23
3751881,1298310,17
2480167,2578540,15
1551752,5074308,18
1551752,2518119,10
8322135,4050384,21
3742219,8534798,10
3742219,2327142,28
7381181,6282516,21
7381181,1939292,13
7381181,3348350,4
7381181,2564370,7
7381181,8942303,17
7381181,9364400,12
2120411,1263014,3
2120411,3138831,2
1376266,7995805,18
8200127,3269662,1
8269259,8879450,28
8269259,8656549,18
8269259,1220474,22
8269259,5636343,21
3537551,1964930,29
5997665,7708262,14
5997665,2609558,2
6300369,1462478,22
1423172,6421398,16
1423172,8355042,2
1968875,5229128,20
9082009,6305485,23
3570277,8467030,28
8258421,9058115,16
8258421,2160346,20
2866247,1062243,8
2866247,1406279,25
2866247,1906011,12
2866247,3837668,22
2866247,9308658,1
2866247,8663475,9
2866247,7107155,21
2866247,6183198,30
2866247,7809112,15
2866247,3440529,18
9740296,8267300,16
9740296,6147389,21
9740296,3870211,5
9740296,8153424,25
9740296,2654729,12
9740296,1508988,4
9740296,7507423,3
9740296,3467241,9
9740296,1541089,6
9740296,4404468,13
9740296,3048326,28
9740296,9385153,10
9740296,5953580,2
2766814,9286585,17
5608955,3791714,15
1468093,3006787,11
2216151,4171933,22
1932049,1525282,9
1932049,6099985,25
1932049,5343270,17
1932049,7191402,29
7167838,5306064,3
9403202,7277725,9
8137683,7747089,13
6707555,3429274,22
5385956,1002390,7
6659984,7649932,7
6659984,5232118,17
2278255,2799805,13
2278255,6710308,25
2278255,7486083,19
2278255,1597161,15
2278255,3262812,1
2278255,4647574,3
2278255,9224019,2
2278255,5152673,16
2278255,7489649,18
2278255,3891105,26
4596377,1648834,7
4596377,8831440,25
4596377,7303007,1
4770031,2251563,17
4770031,5344377,28
4770031,4542267,14
4770031,1930089,16
4770031,3072308,22
4770031,6033617,30
4770031,2785871,24
4770031,7797823,10
2747001,3429602,7
2747001,6133440,24
2747001,3110899,21
2747001,1221301,22
2747001,2382322,12
2747001,6251778,9
2747001,9710205,17
2747001,3115780,11
2747001,9864151,18
2747001,7341824,8
2747001,9224886,6
8162983,8439314,28
8162983,3742906,3
2907747,4010862,13
2907747,4404025,8
2907747,9891032,15
3591150,1360714,26
8105505,3894848,18
1677202,7027787,12
1677202,7937955,18
1677202,1589043,27
6618110,9540581,25
8720614,2097604,30
8720614,7138781,29
8720614,9921422,20
8720614,2451682,25
1368173,8650540,18
7205309,1888759,22
1649486,1957139,2
1649486,7424813,23
1649486,3402239,1
1649486,6977389,30
1649486,8160830,7
1649486,6209071,10
1649486,1321721,12
1649486,2768445,25
8013367,9872140,30
8013367,2992854,19
8013367,3666638,2
8013367,8404474,21
8534080,7422355,9
8534080,3441285,8
3907526,6486892,11
3907526,5574664,1
3907526,2866176,8
3907526,7060220,21
3907526,9824557,5
3907526,8703007,14
3907526,3809712,9
3907526,9562136,16
3907526,2468138,17
6515051,1094713,9
9407053,8345374,25
8144987,7375615,30
8144987,4009324,2
8428542,8399873,23
4022384,4094193,15
5396184,2914000,6
6177930,8366596,5
4893555,9516197,20
4893555,1823647,17
4893555,4664077,19
4893555,1768508,28
4893555,1359725,1
4893555,6268837,15
4893555,8132198,25
4893555,6914556,23
4893555,4588946,11
4893555,8868123,29
4893555,1228416,8
4893555,6544747,10
4893555,9851444,13
3343100,7978571,16
7362343,7235014,12
1574898,2633419,11
1574898,7085038,20
4943701,2178782,3
4943701,5729233,22
5607605,7667659,4
5607605,2922921,20
1004055,3998494,19
7799486,6816167,10
7568450,8895040,9
7568450,7288125,24
4512931,4780907,27
5082656,6864018,2
3099824,3952236,5
3099824,8068542,19
3099824,5477374,29
3104023,9577791,27
3104023,6864558,24
2088346,3616477,11
6051262,2618157,9
6051262,9983428,27
6051262,6933657,22
6051262,2986877,2
6051262,2072268,18
6051262,6192023,7
2430948,6272566,15
3817748,6172512,10
7791618,2464464,30
7791618,9458845,16
7791618,6706798,3
7791618,4115408,24
7791618,2023403,12
7791618,8153550,20
7791618,2342154,10
7791618,6813337,27
5655848,9767601,23
5655848,2143708,9
5875840,5075893,26
5875840,6720104,10
5875840,2531541,30
3187807,3839194,17
3187807,9364029,8
9843104,6141919,6
9843104,8957194,17
9843104,3494795,20
1950125,6664383,20
1950125,8078852,8
1950125,5744757,16
1950125,2707777,25
3991266,3875171,22
3991266,7434594,11
3991266,9455113,9
3991266,2768386,16
3991266,7422817,14
3991266,5767073,30
3991266,8825003,21
3991266,5503471,2
3991266,1102568,24
7292426,3721691,22
4916800,4173285,27
4916800,9130139,24
4447737,1553462,8
4447737,1626382,5
3004533,1787446,23
3004533,7005899,16
3004533,1220689,8
3004533,4137390,28
3004533,4477746,7
3004533,6081956,12
1749069,6630107,28
1749069,3924017,30
1749069,6740872,26
4864705,8162181,21
5732999,6968527,9
7859826,1895737,11
7859826,7561004,17
7859826,1820990,1
7859826,9955639,20
7859826,2969052,15
7859826,9797178,23
7859826,8360031,29
7859826,2721629,30
7859826,8588560,16
7859826,4115010,6
7859826,3045977,9
3304470,8321599,6
1577096,9532951,23
1577096,1472185,19
1577096,8689592,9
5479362,2731694,29
8653608,5632696,16
8653608,7022653,28
8653608,1609185,18
2749011,3225526,13
4873808,5505472,26
5678784,6089019,14
4126713,1622600,12
1453386,4479618,21
3071195,5681765,26
3071195,3892654,17
5078554,3867686,4
8861858,3786123,13
8861858,9891228,24
1703057,9359873,29
1703057,6342773,27
1703057,6604208,1
1703057,4794283,8
1703057,1932441,18
1703057,5271608,16
2957612,5060822,8
2957612,9281696,26
5465284,9016528,20
5875899,5262316,13
5875899,8870352,29
5875899,6606037,17
5864820,5208573,12
6320932,8784892,17
6320932,1521311,25
6320932,1862378,9
6320932,7808322,19
6320932,7035972,1
6320932,7596846,2
6320932,8052329,24
6320932,5586668,18
6320932,5076064,28
6320932,8148622,22
4195005,7986437,4
4898724,7044777,16
4898724,6122960,5
4898724,7941291,25
1663876,8156559,12
1663876,4117527,25
7569879,8624115,18
5292894,2822770,11
5292894,8012769,5
8103600,4265964,4
8103600,9402475,7
8103600,6103996,9
8952453,3819383,26
4648196,2661180,10
6874706,5250539,5
6132078,4624693,29
1625621,2917148,26
1625621,8063283,9
1625621,6898593,28
9672142,6228706,13
1746881,1500744,1
2364779,1999523,26
5270296,6753315,9
5270296,9794260,19
5270296,4986902,6
9194694,8608624,15
9194694,6327091,5
9194694,7242085,26
9194694,9057168,21
9194694,5258165,4
9194694,7117010,28
9194694,1237735,3
9194694,8531882,17
9194694,8377255,11
3718947,7704523,19
2601157,9503666,29
2601157,6402178,22
